timestamp,machine_id,machine_type,machine_age_hours,hours_since_last_maintenance,last_maintenance_type,vibration_rms_mm_s,bearing_temperature_C,motor_current_A,hydraulic_pressure_bar,oil_condition_index,coolant_flow_L_min,noise_level_dB,torque_Nm,speed_deviation_pct,power_factor,insulation_resistance_MOhm,cumulative_load_cycles,anomaly_events_last_30d,degradation_index,rul_hours,failure_mode,alert_level
2023-12-14 06:00:00,Hydraulic_Press_03,Hydraulic Press,15499.5,116.0,Bearing Replacement,4.349,73.5,231.0,183.3,57.5,96.4,79.0,117.3,2.234,0.857,378.4,298907,0,0.4526,3215.8,Normal,Warning
2023-12-14 10:00:00,Annealing_Furnace_01,Annealing Furnace,23521.8,1763.0,Electrical Inspection,6.925,136.3,450.2,166.3,51.5,82.1,82.9,243.5,0.924,0.854,256.6,395565,5,0.7476,8919.8,Electrical Fault,Warning
2023-12-14 11:00:00,Hydraulic_Press_03,Hydraulic Press,1229.9,820.0,Full Overhaul,1.625,68.9,224.3,201.6,100.0,122.7,73.3,111.1,0.615,0.932,486.8,22610,0,0.0515,18611.5,Normal,Normal
2023-12-14 12:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,20559.7,1576.0,Alignment Check,5.15,119.7,1379.0,183.3,56.5,95.7,79.5,716.1,4.561,0.906,319.8,302128,1,0.5463,4317.3,Normal,Warning
2023-12-14 14:00:00,Rolling_Mill_03,Rolling Mill,19426.8,33.0,Electrical Inspection,5.446,96.0,929.1,171.8,46.1,96.1,80.9,468.9,0.81,0.866,348.7,170673,4,0.4989,21765.6,Normal,Normal
2023-12-14 15:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,12197.8,1400.0,Seal Replacement,2.873,61.2,803.3,180.3,68.5,114.5,79.6,414.3,3.797,0.917,488.6,161863,0,0.2749,23897.9,Normal,Normal
2023-12-14 17:00:00,Hot_Strip_Mill_03,Hot Strip Mill,7132.8,1003.0,Lubrication,1.405,89.2,907.6,197.1,100.0,111.6,73.2,473.1,0.336,0.914,483.5,88506,0,0.1014,32819.2,Normal,Normal
2023-12-14 17:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,28283.7,520.0,Bearing Replacement,7.221,94.2,551.3,170.6,34.5,75.2,84.6,278.1,7.157,0.833,230.0,401170,0,0.7839,1811.3,Bearing Failure,Critical
2023-12-14 18:00:00,Annealing_Furnace_02,Annealing Furnace,1979.8,1432.0,Full Overhaul,1.389,122.8,383.3,193.5,100.0,105.8,68.8,195.1,1.746,0.908,483.6,20832,0,0.0478,29572.3,Normal,Normal
2023-12-14 19:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,15474.2,1202.0,Electrical Inspection,4.014,79.0,501.4,183.2,62.4,107.4,78.6,258.4,0.716,0.915,368.4,129256,2,0.4079,13879.7,Normal,Normal
2023-12-14 19:00:00,Hot_Strip_Mill_02,Hot Strip Mill,2531.6,981.0,Lubrication,0.895,92.8,866.9,200.5,95.5,121.6,68.9,442.3,0.523,0.924,499.0,33973,0,0.0235,33401.3,Normal,Normal
2023-12-14 22:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,8914.2,1470.0,Lubrication,2.608,79.0,462.1,181.5,78.1,117.1,74.4,248.6,1.99,0.949,447.1,87262,1,0.207,20795.8,Normal,Normal
2023-12-15 01:00:00,Hydraulic_Press_03,Hydraulic Press,26116.3,179.0,Bearing Replacement,7.019,78.7,247.6,174.2,39.0,83.7,80.6,117.5,0.756,0.853,270.8,482039,2,0.6672,0.0,Bearing Failure,Immediate Action
2023-12-15 01:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,22233.2,1379.0,Bearing Replacement,6.082,88.8,533.4,170.1,52.7,84.7,82.3,268.0,0.35,0.857,282.4,278699,3,0.6267,7352.3,Electrical Fault,Warning
2023-12-15 10:00:00,Rolling_Mill_03,Rolling Mill,27061.5,855.0,Alignment Check,7.387,105.2,1014.1,170.6,37.4,68.2,83.5,502.5,4.561,0.847,222.7,355815,5,0.8066,14909.0,Bearing Failure,Normal
2023-12-15 10:00:00,Rolling_Mill_01,Rolling Mill,11431.3,1861.0,Bearing Replacement,3.076,91.2,909.9,185.4,73.2,101.6,77.4,451.2,5.201,0.911,409.9,140454,2,0.3011,27190.7,Normal,Normal
2023-12-15 11:00:00,Continuous_Caster_01,Continuous Caster,25944.1,1757.0,Alignment Check,7.76,117.3,722.8,169.8,25.8,74.6,84.2,375.9,1.9,0.816,223.5,400786,4,0.7981,8244.8,Lubrication Failure,Warning
2023-12-15 15:00:00,Annealing_Furnace_01,Annealing Furnace,30194.4,1505.0,Alignment Check,8.193,129.5,455.1,171.1,29.1,82.8,86.6,242.0,5.187,0.835,198.7,243342,3,0.8704,2887.5,Lubrication Failure,Critical
2023-12-15 16:00:00,Continuous_Caster_02,Continuous Caster,12150.1,1466.0,Seal Replacement,4.598,101.6,660.4,182.2,71.5,101.3,77.6,329.1,3.983,0.904,408.2,235477,4,0.3918,22225.0,Normal,Normal
2023-12-15 19:00:00,Rolling_Mill_01,Rolling Mill,11962.4,1770.0,Bearing Replacement,3.656,96.0,928.3,185.6,83.6,103.2,77.1,502.1,0.397,0.927,381.7,175254,0,0.3434,29356.7,Normal,Normal
2023-12-16 00:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,31508.3,1592.0,Full Overhaul,8.457,125.7,1448.2,168.9,30.4,69.8,85.4,773.9,3.939,0.833,197.2,396109,7,0.9338,0.0,Mechanical Wear,Immediate Action
2023-12-16 02:00:00,Continuous_Caster_02,Continuous Caster,1837.7,1925.0,Electrical Inspection,0.655,98.3,621.6,202.8,100.0,113.2,71.1,292.8,0.424,0.914,500.5,33739,0,0.0,32399.9,Normal,Normal
2023-12-16 02:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,12321.6,1726.0,Full Overhaul,4.172,118.3,1256.3,183.8,64.2,93.8,78.8,679.4,0.987,0.873,379.7,172001,1,0.3942,13159.8,Normal,Normal
2023-12-16 02:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,4241.7,659.0,Electrical Inspection,1.679,85.0,474.6,202.5,96.5,108.8,72.0,218.2,1.223,0.987,492.3,38662,0,0.1215,25027.3,Normal,Normal
2023-12-16 07:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,1111.4,1396.0,Seal Replacement,3.577,76.1,478.4,195.5,93.6,119.6,75.4,234.5,1.721,0.93,485.0,21066,0,0.0867,28641.6,Normal,Normal
2023-12-16 08:00:00,Continuous_Caster_02,Continuous Caster,4039.1,1732.0,Seal Replacement,1.53,96.5,629.6,194.7,92.6,107.9,71.6,305.7,1.45,0.934,469.9,51051,0,0.1028,31375.4,Normal,Normal
2023-12-16 09:00:00,Hydraulic_Press_01,Hydraulic Press,15150.5,1620.0,Full Overhaul,5.157,82.6,230.6,174.7,64.3,96.7,79.1,127.0,3.224,0.871,318.4,225184,2,0.52,4698.0,Normal,Warning
2023-12-16 10:00:00,Rolling_Mill_01,Rolling Mill,10196.0,1007.0,Seal Replacement,2.641,94.1,955.9,185.0,84.8,105.6,76.8,471.1,3.654,0.954,448.3,117675,4,0.246,28355.4,Normal,Normal
2023-12-16 10:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,24074.8,1245.0,Bearing Replacement,6.65,87.8,542.1,174.2,41.6,99.3,81.9,263.5,0.733,0.837,250.1,465431,6,0.7145,5418.9,Lubrication Failure,Warning
2023-12-16 12:00:00,Continuous_Caster_01,Continuous Caster,29753.7,167.0,Electrical Inspection,8.516,114.4,732.7,170.5,21.5,76.4,88.0,381.4,4.882,0.818,202.5,301582,5,0.9065,6768.1,Mechanical Wear,Warning
2023-12-16 15:00:00,Rolling_Mill_03,Rolling Mill,15372.8,641.0,Alignment Check,4.05,97.1,932.1,181.7,65.5,100.9,78.4,488.3,4.634,0.873,376.9,282620,2,0.3863,26590.5,Normal,Normal
2023-12-16 21:00:00,Rolling_Mill_02,Rolling Mill,33891.2,1210.0,Electrical Inspection,8.259,101.9,1063.6,165.8,29.3,67.9,88.8,559.0,0.09,0.808,194.7,483433,9,0.9126,6504.0,Bearing Failure,Warning
2023-12-16 23:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,33400.0,1156.0,Alignment Check,9.101,94.6,550.7,160.2,19.7,64.7,85.6,296.5,1.079,0.82,165.1,545817,1,1.0,0.0,Thermal Degradation,Immediate Action
2023-12-16 23:00:00,Pickling_Line_02,Pickling Line,27087.3,1499.0,Full Overhaul,7.53,69.3,322.5,170.9,35.4,78.1,83.3,178.8,5.721,0.816,232.1,252663,6,0.7907,763.8,Bearing Failure,Immediate Action
2023-12-17 00:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,32641.0,1752.0,Full Overhaul,8.96,85.8,561.0,164.6,19.2,73.0,83.3,291.2,0.124,0.824,207.8,533837,5,0.9362,0.0,Lubrication Failure,Immediate Action
2023-12-17 01:00:00,Rolling_Mill_02,Rolling Mill,24777.7,1124.0,Bearing Replacement,6.416,97.6,996.0,173.2,50.2,95.7,80.0,501.0,3.185,0.836,362.2,368913,0,0.6827,16460.5,Lubrication Failure,Normal
2023-12-17 05:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,31355.9,1286.0,Bearing Replacement,8.781,141.6,1443.9,160.7,16.7,69.9,87.9,810.8,12.235,0.807,186.2,374185,2,0.9375,0.0,Bearing Failure,Immediate Action
2023-12-17 11:00:00,Hydraulic_Press_03,Hydraulic Press,26377.3,654.0,Lubrication,6.786,83.7,249.0,170.6,44.6,91.1,80.7,125.6,4.072,0.858,277.7,340404,4,0.6973,0.0,Lubrication Failure,Immediate Action
2023-12-17 11:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,8352.9,852.0,Full Overhaul,2.506,111.6,1281.4,192.3,86.4,104.6,75.0,591.6,1.107,0.944,434.8,151984,1,0.2251,17453.0,Normal,Normal
2023-12-17 11:00:00,Continuous_Caster_01,Continuous Caster,12155.2,117.0,Lubrication,3.889,102.7,647.3,192.0,71.7,97.5,76.4,317.9,2.685,0.913,427.2,164419,1,0.3574,23490.7,Normal,Normal
2023-12-17 12:00:00,Continuous_Caster_03,Continuous Caster,14917.2,1079.0,Electrical Inspection,4.14,105.6,666.9,177.5,65.9,96.0,79.7,329.3,2.528,0.868,372.2,152167,3,0.4233,18400.9,Normal,Normal
2023-12-17 14:00:00,Ladle_Crane_02,Ladle Crane,29322.7,986.0,Bearing Replacement,8.024,61.6,389.0,169.4,28.0,86.0,83.9,200.5,1.982,0.845,205.0,324182,3,0.8466,20048.5,Mechanical Wear,Normal
2023-12-17 14:00:00,Rolling_Mill_03,Rolling Mill,30729.6,1126.0,Lubrication,8.312,99.5,1041.9,165.1,27.4,76.4,83.3,541.2,8.941,0.796,196.8,346599,6,0.9047,9062.9,Thermal Degradation,Warning
2023-12-17 15:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,10560.6,1251.0,Bearing Replacement,3.265,87.1,462.2,194.0,76.3,112.0,76.8,240.5,0.941,0.899,406.9,135909,2,0.3186,19017.4,Normal,Normal
2023-12-17 17:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,5483.8,25.0,Seal Replacement,2.133,119.1,1316.0,199.4,85.8,110.6,74.2,603.3,2.434,0.953,466.6,109037,4,0.1709,19208.8,Normal,Normal
2023-12-17 17:00:00,Hydraulic_Press_01,Hydraulic Press,11763.5,456.0,Full Overhaul,4.22,78.0,238.9,193.3,68.6,101.9,76.7,119.3,1.513,0.9,458.2,171041,1,0.3851,8517.6,Normal,Normal
2023-12-17 17:00:00,Rolling_Mill_03,Rolling Mill,28838.4,138.0,Electrical Inspection,7.57,105.6,983.2,170.4,37.5,80.0,85.1,535.5,3.664,0.834,251.6,404028,4,0.8073,13462.4,Bearing Failure,Normal
2023-12-17 18:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,18177.0,1076.0,Bearing Replacement,4.31,113.2,1323.6,180.8,63.8,104.6,78.8,667.3,0.624,0.89,345.8,247310,1,0.4451,6937.7,Normal,Warning
2023-12-17 19:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,8002.9,680.0,Electrical Inspection,2.841,113.0,1281.6,190.7,81.1,110.4,72.6,635.3,0.261,0.904,438.7,125459,0,0.2204,16779.4,Normal,Normal
2023-12-17 20:00:00,Rolling_Mill_02,Rolling Mill,20316.4,1163.0,Lubrication,5.556,98.1,933.0,181.9,43.9,93.1,82.2,480.9,0.693,0.886,295.5,346737,4,0.5909,18833.2,Bearing Failure,Normal
2023-12-18 00:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,20296.5,1276.0,Electrical Inspection,5.107,116.9,1306.6,179.0,54.7,93.8,80.8,750.4,3.105,0.873,345.8,400910,6,0.5338,6245.4,Normal,Warning
2023-12-18 03:00:00,Hydraulic_Press_02,Hydraulic Press,7320.9,350.0,Bearing Replacement,2.891,67.6,204.9,187.8,74.4,106.3,77.9,110.3,0.815,0.878,427.6,146250,2,0.2557,12546.0,Normal,Normal
2023-12-18 04:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,27867.9,1174.0,Electrical Inspection,7.709,79.1,880.6,165.6,33.1,81.3,82.7,493.4,12.244,0.877,217.2,510838,8,0.8262,9077.7,Electrical Fault,Warning
2023-12-18 05:00:00,Annealing_Furnace_03,Annealing Furnace,22144.4,1992.0,Full Overhaul,7.651,136.0,437.4,169.6,40.8,87.1,79.1,220.9,4.032,0.832,272.7,188460,7,0.6826,9846.3,Bearing Failure,Normal
2023-12-18 06:00:00,Continuous_Caster_03,Continuous Caster,11189.8,1925.0,Alignment Check,4.402,110.6,676.9,172.8,67.5,99.8,75.4,333.0,1.366,0.858,403.8,95148,2,0.4277,23328.5,Normal,Normal
2023-12-18 07:00:00,Hot_Strip_Mill_01,Hot Strip Mill,8203.2,707.0,Electrical Inspection,2.752,92.1,950.2,193.2,85.9,101.4,73.8,489.7,1.734,0.905,442.4,97432,0,0.2509,29920.2,Normal,Normal
2023-12-18 08:00:00,Rolling_Mill_02,Rolling Mill,30768.4,407.0,Alignment Check,8.543,98.6,1040.6,161.8,29.2,74.2,82.6,538.9,3.378,0.846,212.4,566582,4,0.8649,9601.4,Lubrication Failure,Warning
2023-12-18 09:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,29267.4,1812.0,Alignment Check,8.119,101.1,544.4,157.4,30.7,76.1,86.3,279.9,7.508,0.865,223.2,501530,5,0.8831,310.0,Bearing Failure,Immediate Action
2023-12-18 10:00:00,Hot_Strip_Mill_02,Hot Strip Mill,8118.6,1503.0,Electrical Inspection,2.318,93.1,941.9,196.3,81.4,103.3,74.1,476.1,1.874,0.924,429.7,126261,1,0.2026,29009.7,Normal,Normal
2023-12-18 11:00:00,Pickling_Line_02,Pickling Line,1342.6,474.0,Full Overhaul,1.228,48.6,281.2,190.4,94.6,120.6,72.4,149.2,0.543,0.955,523.9,13847,1,0.0616,27057.4,Normal,Normal
2023-12-18 12:00:00,Rolling_Mill_02,Rolling Mill,28178.2,663.0,Alignment Check,8.517,103.7,1038.7,171.4,38.2,71.3,83.6,510.0,3.468,0.813,228.0,553915,1,0.8569,11961.5,Mechanical Wear,Warning
2023-12-18 18:00:00,Ladle_Crane_01,Ladle Crane,21581.2,862.0,Electrical Inspection,6.465,53.9,346.4,177.0,39.6,83.3,81.5,197.6,4.238,0.881,301.5,405367,6,0.6582,27440.7,Lubrication Failure,Normal
2023-12-18 20:00:00,Hydraulic_Press_01,Hydraulic Press,3620.8,782.0,Bearing Replacement,2.317,66.9,219.1,195.3,82.7,113.1,75.9,111.9,1.533,0.913,454.5,68649,2,0.1738,15816.2,Normal,Normal
2023-12-18 20:00:00,Hot_Strip_Mill_01,Hot Strip Mill,20598.8,1230.0,Alignment Check,5.775,95.8,1025.1,171.1,54.5,84.4,83.7,535.7,0.798,0.882,322.5,290298,2,0.5749,17799.4,Lubrication Failure,Normal
2023-12-18 21:00:00,Hydraulic_Press_01,Hydraulic Press,27131.8,1799.0,Lubrication,7.556,82.2,252.4,165.2,35.7,75.0,83.8,132.8,7.088,0.856,260.6,424493,4,0.7798,0.0,Thermal Degradation,Immediate Action
2023-12-18 21:00:00,Rolling_Mill_02,Rolling Mill,7397.1,352.0,Lubrication,2.468,84.3,938.1,178.3,76.2,110.9,74.8,424.6,0.691,0.924,446.0,117432,2,0.224,32765.0,Normal,Normal
2023-12-18 21:00:00,Continuous_Caster_03,Continuous Caster,15881.2,1447.0,Lubrication,4.982,109.2,703.4,171.3,60.0,99.0,81.1,323.8,2.861,0.924,349.3,197158,0,0.4892,17104.8,Normal,Normal
2023-12-18 22:00:00,Rolling_Mill_02,Rolling Mill,15915.2,731.0,Full Overhaul,4.531,95.1,929.3,169.6,64.8,94.2,81.4,476.5,2.836,0.869,350.4,304430,2,0.4674,26170.0,Normal,Normal
2023-12-18 22:00:00,Annealing_Furnace_02,Annealing Furnace,5552.9,1500.0,Full Overhaul,2.213,126.4,389.0,196.9,84.6,111.4,72.9,196.0,1.886,0.917,436.8,82505,0,0.1856,26457.1,Normal,Normal
2023-12-18 23:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,33517.7,1392.0,Alignment Check,9.197,128.3,1547.2,171.8,26.7,71.0,86.3,769.9,6.854,0.773,267.9,621594,6,0.956,0.0,Lubrication Failure,Immediate Action
2023-12-19 00:00:00,Pickling_Line_03,Pickling Line,27278.0,1797.0,Alignment Check,6.897,75.8,327.6,172.3,48.5,80.8,80.3,168.6,3.648,0.852,260.8,321484,1,0.7083,961.1,Thermal Degradation,Immediate Action
2023-12-19 01:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,25811.6,1419.0,Alignment Check,7.085,129.1,1394.5,170.4,40.2,71.1,85.5,727.4,2.032,0.845,267.8,219654,3,0.7452,0.0,Thermal Degradation,Immediate Action
2023-12-19 02:00:00,Hydraulic_Press_01,Hydraulic Press,24188.2,231.0,Alignment Check,6.534,77.3,247.4,168.6,49.9,78.3,85.4,127.0,0.37,0.82,270.7,320163,7,0.7092,0.0,Electrical Fault,Immediate Action
2023-12-19 08:00:00,Rolling_Mill_02,Rolling Mill,14874.4,1440.0,Full Overhaul,4.175,92.6,944.7,187.6,71.4,90.4,75.8,494.4,0.912,0.894,428.1,154674,2,0.4229,25160.7,Normal,Normal
2023-12-19 08:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,32322.6,60.0,Bearing Replacement,9.023,89.0,573.0,154.5,22.2,69.6,83.4,313.2,0.609,0.805,235.5,560363,4,0.9453,0.0,Bearing Failure,Immediate Action
2023-12-19 10:00:00,Rolling_Mill_03,Rolling Mill,2644.8,1124.0,Alignment Check,1.173,79.6,844.3,198.2,100.0,119.7,72.0,402.7,0.609,0.915,487.1,46700,1,0.0694,36547.6,Normal,Normal
2023-12-19 11:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,28133.7,1340.0,Seal Replacement,7.61,87.3,548.9,177.6,40.1,88.6,85.0,270.5,1.774,0.82,261.6,489430,2,0.7903,1861.1,Thermal Degradation,Critical
2023-12-19 13:00:00,Pickling_Line_02,Pickling Line,7611.6,1650.0,Alignment Check,3.001,57.9,314.8,189.3,83.4,111.3,74.7,152.1,1.664,0.885,402.1,103166,1,0.287,18883.9,Normal,Normal
2023-12-19 14:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,11408.6,1201.0,Bearing Replacement,4.51,124.1,1371.9,181.0,55.8,102.1,77.1,667.4,0.136,0.88,351.2,213504,0,0.4388,13978.9,Normal,Normal
2023-12-19 14:00:00,Pickling_Line_03,Pickling Line,18228.1,1270.0,Alignment Check,5.597,60.8,334.7,185.1,58.2,99.9,81.7,162.6,6.202,0.868,319.4,243287,2,0.5648,9578.3,Thermal Degradation,Normal
2023-12-19 15:00:00,Hydraulic_Press_03,Hydraulic Press,27414.7,304.0,Lubrication,7.332,80.5,249.7,179.4,41.2,88.1,83.8,128.0,4.112,0.82,240.7,416678,5,0.7545,0.0,Electrical Fault,Immediate Action
2023-12-19 16:00:00,Pickling_Line_02,Pickling Line,29364.9,125.0,Lubrication,7.9,72.9,344.6,173.5,27.9,86.7,84.6,177.2,4.804,0.791,204.9,310137,3,0.8502,0.0,Mechanical Wear,Immediate Action
2023-12-19 17:00:00,Pickling_Line_01,Pickling Line,14165.9,460.0,Alignment Check,4.426,67.8,331.4,186.7,64.2,100.8,79.1,166.7,2.583,0.865,354.7,216078,2,0.4383,12915.4,Normal,Normal
2023-12-19 17:00:00,Annealing_Furnace_03,Annealing Furnace,20472.3,204.0,Seal Replacement,5.836,129.0,427.5,175.9,45.1,91.4,81.0,235.3,2.426,0.876,297.2,169641,1,0.5924,10695.4,Thermal Degradation,Normal
2023-12-19 19:00:00,Hydraulic_Press_02,Hydraulic Press,33132.9,894.0,Alignment Check,9.51,82.9,265.8,169.4,23.8,65.6,88.0,131.3,0.708,0.82,246.3,524730,8,0.9561,0.0,Lubrication Failure,Immediate Action
2023-12-19 20:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,8703.6,786.0,Full Overhaul,3.096,78.2,484.5,186.4,74.7,99.3,77.9,235.1,1.731,0.907,404.0,166661,1,0.2794,22913.2,Normal,Normal
2023-12-19 21:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,21460.5,1777.0,Alignment Check,5.259,82.1,479.8,181.3,55.6,88.4,79.6,248.0,0.805,0.868,318.5,371532,1,0.521,7448.0,Normal,Warning
2023-12-19 21:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,28128.0,603.0,Lubrication,8.162,84.4,916.2,159.9,24.8,79.2,84.3,457.2,4.358,0.828,189.2,510178,4,0.8931,9481.4,Electrical Fault,Warning
2023-12-20 03:00:00,Rolling_Mill_01,Rolling Mill,13253.6,176.0,Bearing Replacement,3.742,95.2,869.7,180.8,68.4,102.6,76.1,440.3,0.314,0.924,381.8,217407,2,0.3534,26990.3,Normal,Normal
2023-12-20 03:00:00,Hot_Strip_Mill_02,Hot Strip Mill,147.7,288.0,Electrical Inspection,1.432,88.8,882.2,191.9,100.0,126.2,73.6,482.8,0.519,0.99,484.1,1947,0,0.0522,39137.1,Normal,Normal
2023-12-20 04:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,15686.3,870.0,Seal Replacement,4.349,79.1,492.9,179.4,60.3,97.6,76.7,262.8,3.565,0.893,344.8,217486,6,0.446,13106.6,Normal,Normal
2023-12-20 07:00:00,Hydraulic_Press_03,Hydraulic Press,9757.5,259.0,Electrical Inspection,3.212,69.8,230.3,183.4,67.1,107.2,74.3,112.5,1.384,0.865,403.8,169314,3,0.3084,10864.9,Normal,Normal
2023-12-20 08:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,3741.7,311.0,Seal Replacement,2.092,71.4,786.5,191.2,96.1,113.7,72.5,383.9,0.606,0.955,498.6,37064,1,0.0974,31499.3,Normal,Normal
2023-12-20 16:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,2723.0,1934.0,Seal Replacement,2.622,107.3,1246.7,194.5,92.1,117.2,70.1,607.6,0.817,0.914,447.6,45228,0,0.1558,22115.4,Normal,Normal
2023-12-20 16:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,12229.8,988.0,Bearing Replacement,4.139,65.3,833.7,185.1,66.8,103.0,70.8,402.9,1.696,0.835,359.6,189553,1,0.4075,24069.0,Normal,Normal
2023-12-20 18:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,6506.4,1470.0,Lubrication,2.297,61.6,771.3,192.9,84.1,107.5,73.0,384.3,0.192,0.94,443.4,113126,1,0.2014,29144.9,Normal,Normal
2023-12-20 18:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,29329.4,104.0,Full Overhaul,8.444,74.7,947.5,165.1,16.6,77.9,86.7,484.3,0.35,0.837,185.3,391430,1,0.9217,8325.0,Thermal Degradation,Warning
2023-12-20 18:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,21555.0,210.0,Lubrication,5.876,77.5,864.2,167.9,43.9,92.0,82.2,457.8,4.495,0.85,312.6,230478,2,0.6308,15598.7,Thermal Degradation,Normal
2023-12-20 21:00:00,Annealing_Furnace_01,Annealing Furnace,14920.1,769.0,Electrical Inspection,4.312,129.1,417.2,177.8,68.2,111.5,78.1,227.1,2.465,0.878,380.0,140066,1,0.4296,16619.5,Normal,Normal
2023-12-21 01:00:00,Annealing_Furnace_01,Annealing Furnace,13779.3,569.0,Lubrication,4.586,128.4,426.6,181.5,58.6,95.5,81.9,227.2,0.154,0.917,347.0,213430,4,0.4672,17696.4,Normal,Normal
2023-12-21 01:00:00,Pickling_Line_01,Pickling Line,18017.5,1376.0,Electrical Inspection,4.811,65.9,304.7,183.6,68.4,96.5,78.3,152.5,0.298,0.867,344.7,235140,2,0.4448,10637.4,Normal,Normal
2023-12-21 02:00:00,Hot_Strip_Mill_02,Hot Strip Mill,28354.6,1397.0,Alignment Check,7.458,105.3,1043.9,169.1,27.4,75.0,86.7,535.6,0.977,0.867,224.3,312091,4,0.8185,10780.3,Thermal Degradation,Warning
2023-12-21 05:00:00,Pickling_Line_02,Pickling Line,19422.2,721.0,Alignment Check,5.677,66.5,323.1,181.6,54.6,91.4,79.1,166.2,0.548,0.854,343.1,363137,2,0.5726,9329.1,Mechanical Wear,Normal
2023-12-21 05:00:00,Pickling_Line_02,Pickling Line,29648.3,1901.0,Full Overhaul,7.933,71.2,357.4,170.7,23.0,79.3,84.8,187.7,3.007,0.817,210.0,407084,8,0.836,0.0,Lubrication Failure,Immediate Action
2023-12-21 06:00:00,Hydraulic_Press_03,Hydraulic Press,18197.5,800.0,Full Overhaul,4.927,71.4,236.0,180.9,56.6,94.9,80.1,116.4,0.706,0.84,353.6,361296,2,0.4827,2023.6,Normal,Critical
2023-12-21 08:00:00,Ladle_Crane_01,Ladle Crane,21174.3,759.0,Alignment Check,5.832,49.6,375.3,171.5,43.1,96.5,79.9,193.7,0.181,0.853,303.3,330772,3,0.6014,28480.2,Electrical Fault,Normal
2023-12-21 09:00:00,Ladle_Crane_01,Ladle Crane,15364.7,1556.0,Seal Replacement,3.873,60.0,345.8,183.1,73.7,103.3,76.7,174.4,0.418,0.904,388.0,183870,1,0.3635,34429.7,Normal,Normal
2023-12-21 15:00:00,Continuous_Caster_01,Continuous Caster,28826.0,1632.0,Lubrication,8.66,109.7,742.4,165.0,29.6,79.5,85.1,389.3,3.362,0.811,220.0,334163,3,0.9013,7070.6,Thermal Degradation,Warning
2023-12-21 18:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,32341.6,574.0,Bearing Replacement,9.46,91.9,543.4,166.5,32.2,60.4,85.3,273.7,4.454,0.768,180.8,527966,6,1.0,0.0,Electrical Fault,Immediate Action
2023-12-21 19:00:00,Pickling_Line_01,Pickling Line,22406.2,1378.0,Alignment Check,5.983,68.7,316.0,162.8,49.5,86.6,82.0,162.4,1.993,0.858,358.6,272937,5,0.6438,5196.4,Bearing Failure,Warning
2023-12-21 20:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,28745.3,1278.0,Bearing Replacement,7.358,72.0,914.8,168.3,33.4,82.5,86.4,469.8,1.578,0.83,221.7,429147,4,0.8057,8442.0,Lubrication Failure,Warning
2023-12-21 22:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,2159.2,67.0,Full Overhaul,1.048,63.7,744.7,199.3,94.8,115.0,74.2,379.6,1.208,0.952,505.9,31941,0,0.0,33184.3,Normal,Normal
2023-12-21 23:00:00,Hot_Strip_Mill_03,Hot Strip Mill,31723.3,391.0,Full Overhaul,8.183,108.5,1051.6,166.4,35.0,71.7,88.9,531.8,3.729,0.834,221.7,259692,4,0.8737,6442.8,Bearing Failure,Warning
